Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Yr Sold,SalePrice,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Pool QC
2160,7,5,1999,2000,212.0,510.0,0.0,90.0,600.0,624,628,0,1252,1.0,0.0,2,1,2,1,4,0,1999.0,2.0,462.0,0,48,0,0,0,0,0,2008,160000,4,3,4,3,4,1,5,4,7,1,1,3,3,1
7669,5,6,1992,1993,0.0,718.0,110.0,0.0,828.0,883,0,0,883,1.0,0.0,1,0,2,1,5,1,1998.0,2.0,698.0,100,32,0,0,0,0,0,2009,149000,3,3,4,3,6,2,3,3,7,2,1,3,3,1
9858,5,6,1968,1968,0.0,510.0,0.0,354.0,864.0,874,0,0,874,1.0,0.0,1,0,3,1,5,0,1968.0,1.0,288.0,33,0,0,0,0,0,600,2009,130000,3,3,3,3,4,1,3,3,7,1,2,3,3,1
10300,7,6,1921,1950,0.0,0.0,0.0,576.0,576.0,902,808,0,1710,0.0,0.0,2,0,3,1,9,0,1990.0,2.0,480.0,12,11,64,0,0,0,0,2010,140000,3,3,3,3,1,1,4,3,7,1,1,3,3,1
8125,8,5,2008,2009,288.0,0.0,0.0,1836.0,1836.0,1836,0,0,1836,0.0,0.0,2,0,3,1,8,1,2009.0,2.0,517.0,0,175,0,0,0,0,0,2009,264500,4,3,4,3,1,1,5,4,7,4,3,3,3,1
14850,5,5,1957,1957,0.0,895.0,0.0,197.0,1092.0,1092,0,0,1092,1.0,0.0,1,0,2,1,6,1,1957.0,1.0,299.0,268,0,0,0,122,0,0,2006,141000,3,3,3,3,3,1,3,3,7,3,3,3,3,1
4274,7,5,2006,2007,0.0,1106.0,0.0,135.0,1241.0,1241,0,0,1241,1.0,0.0,1,1,1,1,4,0,2007.0,2.0,569.0,0,116,0,0,0,0,0,2007,199900,4,3,4,3,6,1,5,4,7,1,3,3,3,1
9650,6,5,1977,1977,360.0,686.0,0.0,664.0,1350.0,1334,0,0,1334,0.0,1.0,2,0,2,1,6,1,1977.0,2.0,630.0,0,16,0,0,0,0,0,2009,167900,3,3,4,3,5,1,3,3,7,3,2,3,3,1
14585,6,6,1960,1987,85.0,594.0,219.0,331.0,1144.0,1429,0,0,1429,0.0,1.0,1,0,3,1,7,2,1960.0,2.0,572.0,216,110,0,0,0,0,0,2007,181900,3,3,3,3,4,3,5,4,7,4,1,3,3,1
9000,8,5,2008,2008,36.0,1078.0,0.0,488.0,1566.0,1566,0,0,1566,1.0,0.0,2,0,3,1,7,0,2008.0,2.0,750.0,144,168,0,0,0,0,0,2010,262500,4,3,4,3,6,1,5,4,7,1,2,3,3,1
13774,7,7,1977,1992,283.0,432.0,0.0,476.0,908.0,1316,972,0,2288,0.0,0.0,1,2,4,1,8,2,1977.0,2.0,520.0,321,72,0,0,156,0,0,2009,230000,3,4,4,3,6,1,5,4,7,3,2,3,3,1
5119,9,5,1999,2000,60.0,1238.0,0.0,460.0,1698.0,1709,0,0,1709,1.0,0.0,2,0,2,1,5,1,1999.0,2.0,506.0,97,65,0,0,0,0,0,2008,328900,4,3,5,3,6,1,5,4,7,3,3,3,3,1
9254,8,5,2005,2005,210.0,119.0,0.0,1602.0,1721.0,1721,0,0,1721,1.0,0.0,2,0,3,1,7,0,2005.0,2.0,554.0,168,27,0,0,0,0,0,2007,232698,4,3,4,3,6,1,5,4,7,1,2,3,3,1
10324,8,5,2008,2008,140.0,872.0,0.0,382.0,1254.0,1254,0,0,1254,1.0,0.0,2,0,2,1,5,0,2008.0,3.0,810.0,168,92,0,0,0,0,0,2009,221800,4,3,4,3,6,1,5,4,7,1,2,3,3,1
8375,5,7,1941,1973,0.0,336.0,0.0,240.0,576.0,864,486,0,1350,1.0,0.0,1,1,2,1,6,0,1973.0,3.0,627.0,0,0,0,0,0,0,0,2008,152400,3,3,3,3,5,1,4,4,6,1,1,3,3,1
9750,7,5,2000,2001,171.0,0.0,0.0,1630.0,1630.0,1630,0,0,1630,0.0,0.0,2,0,3,1,6,1,2000.0,2.0,451.0,74,234,0,0,0,0,0,2009,213000,4,3,4,3,1,1,5,4,7,3,1,3,3,1
7632,7,5,2005,2005,96.0,0.0,0.0,784.0,784.0,831,754,0,1585,0.0,0.0,2,1,3,1,7,0,2005.0,2.0,449.0,100,77,0,0,0,0,0,2006,184900,4,3,4,3,1,1,5,4,7,1,2,3,3,1
15750,5,5,1953,1953,56.0,841.0,0.0,324.0,1165.0,1336,0,0,1336,1.0,0.0,1,0,2,1,5,2,1953.0,1.0,375.0,0,0,0,0,0,0,0,2006,157000,3,3,3,3,4,1,3,3,7,4,1,3,3,1
9240,5,6,1962,2002,0.0,612.0,0.0,252.0,864.0,1211,0,0,1211,0.0,0.0,1,0,2,1,6,1,1972.0,2.0,576.0,161,0,0,0,0,0,0,2006,144000,3,3,3,3,4,1,4,3,6,3,1,3,3,1
10400,6,5,1979,1999,253.0,903.0,0.0,356.0,1259.0,1353,0,0,1353,1.0,0.0,2,0,2,1,5,1,1979.0,2.0,478.0,240,141,0,0,0,0,0,2007,192350,3,3,4,3,6,1,5,3,7,3,2,3,3,1
8800,7,6,1966,1966,202.0,654.0,0.0,520.0,1174.0,1200,0,0,1200,0.0,1.0,2,0,3,1,6,1,1966.0,2.0,440.0,0,0,0,0,0,0,0,2007,163500,3,3,3,3,4,1,5,3,7,3,2,3,3,1
11839,7,5,1990,1990,99.0,1085.0,0.0,390.0,1475.0,1532,797,0,2329,1.0,0.0,2,1,4,1,10,1,1990.0,2.0,514.0,192,121,0,0,0,0,0,2008,262280,3,3,4,3,6,1,5,4,7,5,1,3,3,1
9135,7,5,2002,2003,113.0,810.0,0.0,726.0,1536.0,1536,0,0,1536,1.0,0.0,2,0,3,1,7,0,2002.0,2.0,532.0,192,74,0,0,0,0,0,2008,214000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
14115,6,7,1956,2004,0.0,296.0,547.0,230.0,1073.0,1811,0,0,1811,0.0,0.0,1,0,2,1,6,1,1956.0,2.0,470.0,0,0,280,0,0,0,0,2006,230000,3,3,3,3,5,6,5,5,7,4,3,3,3,1
14154,7,5,2006,2006,350.0,0.0,0.0,1063.0,1063.0,1071,1101,0,2172,0.0,0.0,2,1,3,1,9,1,2006.0,3.0,947.0,192,62,0,0,0,0,0,2007,280000,4,3,5,4,1,1,5,4,7,4,2,3,3,1
6565,4,6,1957,1980,0.0,967.0,0.0,106.0,1073.0,1073,0,0,1073,1.0,0.0,1,0,3,1,6,0,1985.0,2.0,720.0,0,444,0,0,0,0,0,2007,140000,3,3,3,3,6,1,4,3,7,1,1,3,3,1
7700,6,5,1966,1966,351.0,0.0,0.0,756.0,756.0,1051,788,0,1839,0.0,0.0,1,1,4,1,7,1,1966.0,2.0,442.0,0,124,216,0,0,0,0,2010,155000,3,3,3,3,1,1,3,3,7,3,1,3,3,1
4761,3,3,1918,1950,0.0,0.0,0.0,1020.0,1020.0,1020,0,0,1020,0.0,0.0,1,0,2,1,5,0,1979.0,0.0,0.0,0,0,105,0,0,0,0,2006,64500,2,2,3,2,1,1,2,2,7,1,0,1,1,1
12361,6,7,1993,1993,85.0,860.0,0.0,86.0,946.0,964,838,0,1802,0.0,1.0,2,1,3,1,8,1,2000.0,4.0,1017.0,450,92,0,0,0,0,0,2010,218000,4,4,4,3,6,1,5,4,7,4,2,3,3,1
9720,5,7,1977,1977,51.0,755.0,0.0,240.0,995.0,1009,0,0,1009,0.0,0.0,2,0,3,1,6,1,1977.0,2.0,576.0,0,0,0,0,0,0,0,2007,160000,3,3,3,5,5,1,3,3,7,2,1,3,3,1
8640,8,5,2007,2007,0.0,24.0,0.0,1314.0,1338.0,1338,0,0,1338,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,598.0,0,141,0,0,0,0,0,2007,208900,4,3,4,3,6,1,5,4,7,1,2,3,3,1
47007,5,7,1959,1996,0.0,0.0,0.0,0.0,0.0,3820,0,0,3820,0.0,0.0,3,1,5,1,11,2,1959.0,2.0,624.0,0,372,0,0,0,0,0,2008,284700,3,3,1,1,0,0,3,5,7,4,1,3,3,1
3180,7,5,2007,2007,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,0.0,0.0,2,0,2,1,5,0,2007.0,2.0,540.0,0,102,0,0,0,0,0,2008,146000,4,3,4,3,1,1,5,4,7,1,1,3,3,1
14963,8,5,1996,1996,0.0,786.0,0.0,474.0,1260.0,1288,0,0,1288,1.0,0.0,1,1,1,1,4,2,1996.0,2.0,500.0,120,30,0,0,224,0,0,2008,245500,4,3,4,3,6,1,5,5,7,4,3,3,3,1
5000,6,7,1926,1950,0.0,0.0,0.0,992.0,992.0,1013,0,0,1013,0.0,0.0,1,0,3,1,6,0,1926.0,1.0,160.0,0,0,101,0,0,0,0,2008,113000,3,3,3,3,1,1,5,3,7,1,1,2,3,1
16870,8,5,2004,2005,238.0,1531.0,0.0,251.0,1782.0,1782,0,0,1782,1.0,0.0,2,0,3,1,7,2,2004.0,3.0,932.0,99,82,0,0,0,0,0,2009,296000,4,3,5,3,6,1,5,4,7,4,3,3,3,1
14157,9,5,2005,2006,200.0,1249.0,0.0,673.0,1922.0,1922,0,0,1922,1.0,0.0,2,0,3,1,8,1,2005.0,3.0,676.0,178,51,0,0,0,0,0,2007,377426,4,3,5,3,6,1,5,4,7,4,3,3,3,1
12456,10,5,2006,2007,230.0,1172.0,0.0,528.0,1700.0,1718,0,0,1718,1.0,0.0,2,0,3,1,7,1,2008.0,3.0,786.0,216,48,0,0,0,0,0,2009,337500,5,3,5,3,6,1,5,5,7,4,3,3,3,1
14836,10,5,2004,2005,730.0,2146.0,0.0,346.0,2492.0,2492,0,0,2492,1.0,0.0,2,1,2,1,8,1,2004.0,3.0,949.0,226,235,0,0,0,0,0,2009,552000,5,3,5,3,6,1,5,5,7,5,3,3,3,1
6956,4,7,1948,1950,0.0,0.0,0.0,624.0,624.0,624,312,0,936,0.0,0.0,1,0,3,1,5,0,1948.0,1.0,265.0,0,0,0,0,0,0,0,2006,97900,3,4,2,3,1,1,5,3,7,1,1,3,1,1
7862,6,5,2009,2009,0.0,27.0,0.0,1191.0,1218.0,1218,0,0,1218,0.0,0.0,2,0,2,1,4,0,2009.0,2.0,676.0,0,102,0,0,0,0,0,2009,208300,4,3,4,3,6,1,5,4,7,1,3,3,3,1
11050,7,5,1996,1997,0.0,0.0,0.0,910.0,910.0,910,910,0,1820,0.0,0.0,2,1,3,1,8,1,1996.0,3.0,816.0,318,32,0,0,0,0,0,2008,213000,3,3,4,3,1,1,5,4,7,3,1,3,3,1
8924,7,5,1998,1999,0.0,0.0,0.0,880.0,880.0,880,844,0,1724,0.0,0.0,2,1,3,1,8,0,1998.0,2.0,527.0,120,155,0,0,0,0,0,2008,188000,3,3,4,3,1,1,5,4,7,1,3,3,3,1
9610,6,6,1958,1958,632.0,203.0,0.0,918.0,1121.0,1336,0,0,1336,0.0,0.0,1,1,3,1,7,1,1958.0,2.0,488.0,80,0,0,0,0,0,0,2006,162000,3,3,3,3,3,1,5,3,7,3,2,3,3,1
13710,5,5,1950,1950,0.0,420.0,0.0,490.0,910.0,910,648,0,1558,0.0,0.0,1,1,4,1,6,0,1950.0,1.0,282.0,289,0,0,0,0,0,0,2007,152000,3,3,3,3,4,1,3,3,7,1,1,3,3,1
12552,7,5,2004,2005,0.0,222.0,0.0,769.0,991.0,991,956,0,1947,0.0,0.0,2,1,3,1,8,1,2004.0,2.0,678.0,0,136,0,0,0,0,0,2010,254900,4,3,4,3,6,1,5,4,7,4,2,3,3,1
14565,7,5,1994,1995,145.0,537.0,0.0,295.0,832.0,832,825,0,1657,0.0,0.0,2,1,3,1,6,0,1994.0,2.0,483.0,144,74,0,0,0,0,2000,2008,189000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
18559,7,5,1978,1978,383.0,1206.0,186.0,656.0,2048.0,2064,0,0,2064,1.0,0.0,2,0,3,1,7,2,1978.0,2.0,550.0,200,0,0,0,0,0,0,2008,235000,4,4,4,3,6,3,3,4,7,2,3,3,3,1
10880,5,5,1950,1950,0.0,1040.0,0.0,124.0,1164.0,1164,0,0,1164,1.0,0.0,1,0,3,1,5,0,1950.0,1.0,240.0,0,48,0,0,0,0,0,2008,125000,3,3,3,3,5,1,3,3,7,1,1,3,3,1
2280,7,6,1975,1975,0.0,0.0,0.0,836.0,836.0,836,0,0,836,0.0,0.0,1,0,2,1,4,0,1975.0,1.0,308.0,0,30,0,0,0,0,0,2010,120000,3,3,4,3,1,1,5,3,7,1,1,3,3,1
31250,1,3,1951,1951,0.0,0.0,0.0,0.0,0.0,1600,0,0,1600,0.0,0.0,1,1,3,1,6,0,1951.0,1.0,270.0,0,0,135,0,0,0,0,2006,81500,3,2,1,1,0,0,3,3,4,1,1,2,3,1
11841,6,5,1990,1990,104.0,816.0,0.0,0.0,816.0,816,0,0,816,1.0,0.0,1,0,3,1,5,0,1979.0,0.0,0.0,0,32,0,0,0,0,0,2007,118500,3,4,4,3,6,1,3,3,7,1,0,1,1,1
9187,9,5,2009,2009,162.0,1121.0,0.0,645.0,1766.0,1766,0,0,1766,1.0,0.0,2,1,2,1,7,1,2009.0,3.0,478.0,195,130,0,0,0,0,0,2009,370878,5,3,5,3,6,1,5,5,7,4,3,3,3,1
6270,5,6,1949,1950,0.0,284.0,0.0,717.0,1001.0,1001,1001,0,2002,0.0,0.0,2,0,4,2,8,0,1949.0,3.0,871.0,0,0,0,0,0,0,0,2007,145000,3,3,3,3,4,1,3,3,7,1,1,3,3,1
15660,7,9,1939,2006,312.0,341.0,0.0,457.0,798.0,1137,817,0,1954,0.0,1.0,1,1,3,1,8,2,1939.0,2.0,431.0,0,119,150,0,0,0,0,2008,311500,4,4,3,3,4,1,5,4,7,3,1,3,3,1
3087,7,5,2006,2006,14.0,453.0,0.0,767.0,1220.0,1364,0,0,1364,1.0,0.0,2,0,2,1,6,1,2006.0,2.0,437.0,100,16,0,0,0,0,0,2006,210250,4,3,4,3,6,1,5,4,7,4,3,3,3,1
13450,7,5,2002,2002,0.0,700.0,0.0,216.0,916.0,920,941,0,1861,1.0,0.0,2,1,3,1,8,0,2002.0,2.0,492.0,146,91,0,0,0,0,0,2006,200000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
10125,5,5,1977,1977,0.0,0.0,0.0,0.0,0.0,1302,432,0,1734,0.0,0.0,2,0,4,2,8,0,1977.0,2.0,539.0,0,0,0,0,0,0,0,2009,126000,3,3,1,1,0,0,3,4,7,1,1,3,3,1
8146,4,8,1900,2003,0.0,0.0,0.0,405.0,405.0,717,322,0,1039,0.0,0.0,1,0,2,1,6,0,1940.0,1.0,281.0,0,0,168,0,111,0,0,2009,114000,4,4,2,3,1,1,4,3,7,1,1,3,3,1
9600,4,4,1910,1950,0.0,0.0,0.0,677.0,677.0,833,677,0,1510,0.0,0.0,2,0,3,1,7,0,1974.0,2.0,720.0,0,0,160,0,0,0,0,2009,87500,4,4,2,3,1,1,3,4,7,1,1,3,3,1
12328,8,5,2005,2005,146.0,986.0,0.0,163.0,1149.0,1164,1377,0,2541,1.0,0.0,3,1,4,1,10,1,2005.0,3.0,729.0,120,32,0,0,0,0,0,2007,349265,4,3,5,3,6,1,5,5,7,4,3,3,3,1
10141,8,5,2004,2004,264.0,516.0,774.0,222.0,1512.0,1512,0,0,1512,0.0,0.0,2,0,3,1,6,0,2004.0,3.0,845.0,210,36,0,0,0,0,0,2009,203000,4,3,4,3,4,3,5,4,7,1,2,3,3,1
8529,7,5,2001,2001,0.0,20.0,0.0,1434.0,1454.0,1434,0,0,1434,0.0,0.0,2,0,3,1,6,1,2001.0,2.0,527.0,290,39,0,0,0,0,0,2009,189000,4,3,4,3,6,1,5,4,7,3,2,3,3,1
8127,7,5,2003,2003,0.0,410.0,0.0,402.0,812.0,812,841,0,1653,1.0,0.0,2,1,3,1,6,0,2003.0,2.0,628.0,0,45,0,0,0,0,0,2009,209000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
8400,6,7,1900,1950,0.0,0.0,0.0,917.0,917.0,1090,917,0,2007,0.0,0.0,2,0,3,1,8,0,1930.0,1.0,357.0,0,235,0,0,0,0,0,2009,160000,3,3,2,4,1,1,4,5,7,1,1,3,3,1
10751,5,5,1974,1974,44.0,787.0,0.0,250.0,1037.0,1037,0,0,1037,1.0,0.0,1,0,2,1,5,0,1974.0,2.0,431.0,136,47,0,0,0,0,0,2007,129000,3,3,2,3,5,1,3,3,7,1,2,3,3,1
10010,5,5,1974,1975,0.0,1071.0,123.0,195.0,1389.0,1389,0,0,1389,1.0,0.0,1,0,2,1,6,1,1975.0,2.0,418.0,240,38,0,0,0,0,0,2006,170000,3,3,4,3,5,2,4,3,7,3,2,3,3,1
4280,5,6,1913,2002,0.0,365.0,0.0,75.0,440.0,694,0,0,694,0.0,0.0,1,0,2,1,4,1,1990.0,1.0,352.0,0,0,34,0,0,0,0,2007,90350,3,3,3,3,2,1,3,4,7,4,1,4,3,1
9600,6,5,1924,1950,0.0,0.0,0.0,572.0,572.0,572,524,0,1096,0.0,0.0,1,0,2,1,5,0,1979.0,0.0,0.0,0,8,128,0,0,0,0,2008,79000,3,3,3,3,1,1,2,3,7,1,0,1,1,1
9800,5,7,1972,1972,0.0,894.0,0.0,0.0,894.0,894,0,0,894,1.0,0.0,1,0,3,1,5,0,1975.0,2.0,552.0,256,0,0,0,0,0,0,2006,149900,3,3,3,3,5,1,3,3,7,1,1,3,3,1
7560,5,5,1971,1971,0.0,119.0,613.0,132.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,1977.0,2.0,576.0,0,0,0,0,0,0,0,2008,123000,3,3,4,3,3,5,3,3,7,1,1,3,3,1
9600,4,2,1900,1950,0.0,0.0,0.0,1095.0,1095.0,1095,679,0,1774,1.0,0.0,2,0,4,2,8,0,1920.0,3.0,779.0,0,0,90,0,0,0,0,2006,87000,3,3,3,2,1,1,2,3,5,1,1,2,2,1
9880,6,6,1977,1977,0.0,522.0,0.0,574.0,1096.0,1118,0,0,1118,1.0,0.0,1,0,3,1,6,1,1977.0,1.0,358.0,203,0,0,0,0,576,0,2008,171000,3,3,3,3,5,1,3,3,7,1,3,3,3,4
9600,6,5,1950,1950,0.0,280.0,0.0,752.0,1032.0,1032,220,0,1252,0.0,0.0,1,0,3,1,6,0,1950.0,1.0,288.0,0,0,96,0,0,0,0,2008,119000,3,3,3,3,4,1,3,3,7,1,1,3,3,1
7931,5,5,1959,1959,0.0,1148.0,0.0,0.0,1148.0,1148,0,0,1148,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,672.0,0,0,0,0,0,0,0,2009,132500,3,3,3,3,4,1,3,3,7,1,1,3,3,1
5100,8,7,1925,1996,0.0,0.0,0.0,588.0,588.0,833,833,0,1666,0.0,0.0,1,0,3,1,7,1,1925.0,1.0,228.0,192,63,0,0,0,0,0,2008,161000,3,4,3,3,1,1,2,4,7,4,1,3,3,1
9720,9,5,2001,2002,134.0,1194.0,0.0,163.0,1357.0,1366,581,0,1947,1.0,0.0,2,1,3,1,7,1,2001.0,3.0,725.0,168,116,0,0,0,0,0,2008,274000,4,3,4,3,6,1,5,4,7,3,3,3,3,1
8521,5,5,1967,1967,0.0,842.0,0.0,70.0,912.0,912,0,0,912,0.0,0.0,1,0,3,1,5,1,1974.0,1.0,336.0,0,0,0,0,0,0,0,2010,125000,3,3,3,3,5,1,3,3,7,2,1,3,3,1
8741,5,6,1946,1950,0.0,0.0,0.0,1195.0,1195.0,1195,0,0,1195,0.0,0.0,2,0,4,2,8,0,1979.0,0.0,0.0,118,0,0,0,0,0,0,2007,98500,3,3,3,3,1,1,3,3,7,1,0,1,1,1
12461,8,5,1994,1995,0.0,1456.0,0.0,168.0,1624.0,1624,0,0,1624,1.0,0.0,2,0,2,1,5,1,1994.0,3.0,757.0,0,114,192,0,0,0,0,2006,262000,4,3,4,3,6,1,5,4,7,2,2,3,3,1
6950,5,7,1979,1979,40.0,710.0,72.0,132.0,914.0,914,0,0,914,1.0,0.0,1,0,2,1,5,0,1979.0,2.0,444.0,0,0,0,0,0,0,0,2009,134900,3,3,3,3,5,4,3,3,7,1,1,3,3,1
16905,5,6,1959,1959,0.0,967.0,0.0,383.0,1350.0,1328,0,0,1328,0.0,1.0,1,1,2,1,5,2,1959.0,1.0,308.0,0,104,0,0,0,0,0,2007,170000,3,4,3,3,4,1,4,3,7,4,2,3,3,1
7155,6,8,1926,1991,0.0,0.0,0.0,686.0,686.0,686,775,0,1461,0.0,0.0,1,0,3,1,6,1,1926.0,1.0,225.0,0,0,116,0,0,0,0,2007,135000,3,3,3,3,1,1,3,3,7,4,1,3,3,1
9205,6,5,1990,1991,304.0,704.0,0.0,226.0,930.0,1364,1319,0,2683,1.0,0.0,2,1,4,1,9,2,1990.0,2.0,473.0,237,251,0,0,196,0,0,2008,290000,4,3,4,3,5,1,5,4,7,4,2,3,3,1
7697,7,6,2007,2007,0.0,0.0,0.0,1246.0,1246.0,1258,0,0,1258,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,462.0,0,0,0,0,0,0,0,2007,173500,4,3,4,3,1,1,5,4,7,1,2,3,3,1
7800,5,8,1948,2002,0.0,603.0,0.0,293.0,896.0,1112,896,0,2008,1.0,0.0,3,0,3,1,8,0,1948.0,1.0,230.0,103,0,0,0,0,0,0,2006,225000,3,4,3,4,6,1,5,5,7,1,1,3,3,1
14357,5,5,1961,1961,0.0,311.0,167.0,386.0,864.0,1187,0,0,1187,1.0,0.0,1,0,2,1,6,1,1961.0,2.0,440.0,128,0,0,0,0,0,0,2007,140500,3,3,3,3,5,2,3,3,7,3,2,3,3,1
8775,5,5,1994,1994,0.0,495.0,0.0,495.0,990.0,990,0,0,990,0.0,0.0,1,0,3,1,5,0,1996.0,1.0,299.0,0,64,0,0,0,0,0,2007,126000,3,3,4,3,6,1,4,3,7,1,1,3,3,1
2645,8,5,1999,1999,466.0,612.0,0.0,348.0,960.0,962,624,0,1586,1.0,0.0,2,1,3,1,7,0,1999.0,2.0,480.0,169,0,0,0,0,0,0,2008,170000,4,3,4,3,6,1,5,4,7,1,1,3,3,1
13568,5,5,1995,1995,0.0,716.0,0.0,274.0,990.0,990,0,0,990,0.0,1.0,1,0,3,1,5,0,1996.0,2.0,576.0,224,0,0,0,0,0,0,2006,156000,3,3,4,3,5,1,5,3,7,1,1,3,3,1
16321,5,6,1957,1997,0.0,1277.0,0.0,207.0,1484.0,1600,0,0,1600,1.0,0.0,1,0,2,1,6,2,1957.0,1.0,319.0,288,258,0,0,0,0,0,2006,207500,3,3,3,3,4,1,3,3,7,4,2,3,3,1
8640,8,5,2007,2007,0.0,350.0,0.0,546.0,896.0,896,896,0,1792,0.0,0.0,2,1,3,1,8,0,2007.0,2.0,590.0,184,96,0,0,0,0,0,2007,255000,4,3,4,3,6,1,5,4,7,1,3,3,3,1
1596,4,6,1973,1973,0.0,437.0,0.0,25.0,462.0,526,462,0,988,1.0,0.0,1,0,1,1,4,1,1973.0,1.0,297.0,0,101,0,120,0,0,0,2008,94900,3,3,4,3,6,1,3,3,7,1,2,3,3,1
7315,5,6,1958,1958,0.0,625.0,0.0,545.0,1170.0,1170,0,0,1170,0.0,1.0,1,0,3,1,6,1,1958.0,1.0,338.0,0,0,0,0,225,0,0,2007,140000,3,3,3,3,3,1,3,3,7,3,2,3,3,1
7614,3,5,1905,1950,0.0,0.0,0.0,738.0,738.0,714,662,0,1376,0.0,0.0,1,0,2,1,7,0,1930.0,1.0,216.0,0,0,104,0,225,0,0,2006,96900,3,3,3,2,1,1,4,3,7,1,1,3,3,1
11000,5,6,1966,1966,200.0,740.0,230.0,184.0,1154.0,1154,0,0,1154,0.0,0.0,1,1,3,1,6,1,1966.0,2.0,480.0,0,58,0,0,0,0,0,2009,154000,3,3,3,3,4,3,5,3,7,1,2,3,3,1
10337,8,9,1910,1999,0.0,0.0,0.0,725.0,725.0,909,863,0,1772,0.0,0.0,2,1,3,1,7,0,1992.0,2.0,816.0,0,0,0,0,0,0,0,2007,184900,4,4,3,3,1,1,5,4,7,1,1,3,3,1
14803,10,5,2007,2008,816.0,1636.0,0.0,442.0,2078.0,2084,0,0,2084,1.0,0.0,2,0,2,1,7,1,2007.0,3.0,1220.0,188,45,0,0,0,0,0,2008,385000,5,3,5,3,6,1,5,5,7,4,3,3,3,1
8765,4,6,1936,1950,0.0,285.0,0.0,666.0,951.0,951,0,0,951,0.0,0.0,1,0,2,1,6,0,1936.0,1.0,327.0,0,28,0,0,0,0,0,2006,106500,3,3,3,3,5,1,5,3,7,1,1,3,3,1
12720,8,5,2000,2000,150.0,1173.0,0.0,282.0,1455.0,1466,1221,0,2687,1.0,0.0,2,1,4,1,10,2,2000.0,3.0,810.0,252,30,0,0,0,0,0,2009,327000,4,3,4,3,6,1,5,4,7,3,2,3,3,1
11128,9,5,2005,2006,198.0,2158.0,0.0,300.0,2458.0,2490,0,0,2490,1.0,0.0,2,0,2,1,9,2,2005.0,3.0,795.0,70,226,0,0,0,0,0,2009,468000,5,3,5,3,6,1,5,5,7,4,3,3,3,1
5160,6,6,1927,1950,0.0,0.0,0.0,1204.0,1204.0,1204,462,0,1666,0.0,0.0,1,0,3,1,4,0,1927.0,1.0,384.0,0,0,148,0,0,0,0,2009,135000,3,2,3,3,1,1,3,3,7,1,1,2,3,1
13072,6,5,2005,2005,0.0,0.0,0.0,1141.0,1141.0,1141,0,0,1141,0.0,0.0,1,1,3,1,6,0,2005.0,2.0,484.0,0,0,0,0,0,0,0,2006,142500,4,3,4,3,1,1,5,3,7,1,1,3,3,1
8814,5,6,1968,1968,0.0,732.0,0.0,0.0,732.0,732,732,0,1464,0.0,0.0,1,1,4,1,7,0,1968.0,2.0,470.0,0,40,0,0,0,0,0,2008,141000,3,3,3,3,2,1,5,3,7,1,1,3,3,1
7000,5,7,1910,1991,0.0,969.0,0.0,148.0,1117.0,820,527,0,1347,1.0,0.0,1,0,3,1,5,0,1979.0,0.0,0.0,85,0,148,0,0,0,0,2008,107500,3,3,4,3,6,1,3,3,7,1,0,1,1,1
4484,5,6,1942,1979,0.0,485.0,0.0,187.0,672.0,778,504,0,1282,1.0,0.0,1,0,2,1,4,0,1942.0,1.0,240.0,0,88,0,0,0,0,0,2007,108500,3,3,3,3,5,1,3,3,7,1,1,3,3,1
9019,6,5,1994,1994,0.0,274.0,0.0,362.0,636.0,636,684,0,1320,0.0,0.0,2,1,3,1,6,0,1994.0,2.0,472.0,0,40,0,0,0,0,0,2006,150000,3,3,4,3,5,1,5,4,7,1,3,3,3,1
8520,3,5,1916,1950,0.0,0.0,0.0,216.0,216.0,576,360,0,936,0.0,0.0,1,0,2,1,6,0,1979.0,0.0,0.0,0,0,0,0,0,0,0,2006,78000,3,3,2,2,1,1,2,3,7,1,0,1,1,1
11932,8,5,2007,2008,186.0,0.0,0.0,1580.0,1580.0,1580,0,0,1580,0.0,0.0,2,0,3,1,7,0,2008.0,3.0,830.0,0,24,0,0,0,0,0,2008,235128,4,3,4,3,1,1,5,4,7,1,2,3,3,1
